timestamp,event_type_id,event_type_name,arb_count,daily_arb_count,weekly_arb_count,interval_seconds
2026-04-19T07:02:29.536844+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:02:42.484613+00:00,4,Unknown,3,5418,5418,10
2026-04-19T07:02:44.421684+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:02:57.432932+00:00,4,Unknown,3,5421,5421,10
2026-04-19T07:02:59.409479+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:03:12.359984+00:00,4,Unknown,3,5424,5424,10
2026-04-19T07:03:14.357174+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:03:27.334761+00:00,4,Unknown,3,5427,5427,10
2026-04-19T07:03:29.287689+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:03:33.129153+00:00,1,Soccer,0,0,0,250
2026-04-19T07:03:42.261818+00:00,4,Unknown,3,5430,5430,10
2026-04-19T07:03:44.204091+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:03:44.276383+00:00,3,Cricket,0,0,0,250
2026-04-19T07:03:57.158983+00:00,4,Unknown,3,5433,5433,10
2026-04-19T07:03:59.124122+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:03:59.345229+00:00,5,Unknown,0,0,0,250
2026-04-19T07:03:59.421967+00:00,6,Unknown,0,0,0,250
2026-04-19T07:03:59.497174+00:00,7,Unknown,0,0,0,250
2026-04-19T07:03:59.576999+00:00,8,Unknown,0,0,0,250
2026-04-19T07:03:59.658376+00:00,10,Unknown,0,0,0,250
2026-04-19T07:03:59.728884+00:00,11,Unknown,0,0,0,250
2026-04-19T07:04:12.126270+00:00,4,Unknown,3,5436,5436,10
2026-04-19T07:04:14.191985+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:04:28.194265+00:00,4,Unknown,4,5440,5440,10
2026-04-19T07:04:30.114202+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:04:44.254465+00:00,4,Unknown,4,5444,5444,10
2026-04-19T07:04:46.203256+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:05:00.372395+00:00,4,Unknown,4,5448,5448,10
2026-04-19T07:05:02.661590+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:05:16.475010+00:00,4,Unknown,4,5452,5452,10
2026-04-19T07:05:18.493901+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:05:32.589747+00:00,4,Unknown,4,5456,5456,10
2026-04-19T07:05:34.594579+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:05:48.671027+00:00,4,Unknown,4,5460,5460,10
2026-04-19T07:05:50.628532+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:06:04.869686+00:00,4,Unknown,4,5464,5464,10
2026-04-19T07:06:06.875165+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:06:19.778380+00:00,4,Unknown,3,5467,5467,10
2026-04-19T07:06:21.842125+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:06:34.710364+00:00,4,Unknown,3,5470,5470,10
2026-04-19T07:06:36.627416+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:06:49.684630+00:00,4,Unknown,3,5473,5473,10
2026-04-19T07:06:51.768664+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:07:04.586846+00:00,4,Unknown,3,5476,5476,10
2026-04-19T07:07:06.519024+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:07:19.543680+00:00,4,Unknown,3,5479,5479,10
2026-04-19T07:07:21.656425+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:07:34.430413+00:00,4,Unknown,3,5482,5482,10
2026-04-19T07:07:36.466660+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:07:44.610569+00:00,1,Soccer,0,0,0,250
2026-04-19T07:07:49.522429+00:00,4,Unknown,3,5485,5485,10
2026-04-19T07:07:51.458998+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:07:54.349068+00:00,3,Cricket,0,0,0,250
2026-04-19T07:08:04.554318+00:00,4,Unknown,3,5488,5488,10
2026-04-19T07:08:06.504347+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:08:09.560484+00:00,5,Unknown,0,0,0,250
2026-04-19T07:08:09.635513+00:00,6,Unknown,0,0,0,250
2026-04-19T07:08:09.708181+00:00,7,Unknown,0,0,0,250
2026-04-19T07:08:09.794466+00:00,8,Unknown,0,0,0,250
2026-04-19T07:08:09.867618+00:00,10,Unknown,0,0,0,250
2026-04-19T07:08:09.940355+00:00,11,Unknown,0,0,0,250
2026-04-19T07:08:19.454133+00:00,4,Unknown,3,5491,5491,10
2026-04-19T07:08:21.503462+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:08:34.363846+00:00,4,Unknown,3,5494,5494,10
2026-04-19T07:08:36.314871+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:08:49.319744+00:00,4,Unknown,3,5497,5497,10
2026-04-19T07:08:51.276568+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:09:04.284800+00:00,4,Unknown,3,5500,5500,10
2026-04-19T07:09:06.315415+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:09:19.223116+00:00,4,Unknown,3,5503,5503,10
2026-04-19T07:09:21.172359+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:09:35.359183+00:00,4,Unknown,4,5507,5507,10
2026-04-19T07:09:37.302762+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:09:51.405862+00:00,4,Unknown,4,5511,5511,10
2026-04-19T07:09:53.584662+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:10:06.409872+00:00,4,Unknown,3,5514,5514,10
2026-04-19T07:10:08.416274+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:10:21.386382+00:00,4,Unknown,3,5517,5517,10
2026-04-19T07:10:23.294590+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:10:36.310425+00:00,4,Unknown,3,5520,5520,10
2026-04-19T07:10:38.295551+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:10:51.233674+00:00,4,Unknown,3,5523,5523,10
2026-04-19T07:10:53.220338+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:11:06.144609+00:00,4,Unknown,3,5526,5526,10
2026-04-19T07:11:08.169741+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:11:19.910596+00:00,4,Unknown,2,5528,5528,10
2026-04-19T07:11:21.844216+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:11:33.678436+00:00,4,Unknown,2,5530,5530,10
2026-04-19T07:11:35.629202+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:11:47.427630+00:00,4,Unknown,2,5532,5532,10
2026-04-19T07:11:49.461409+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:11:55.954283+00:00,1,Soccer,0,0,0,250
2026-04-19T07:12:01.174295+00:00,4,Unknown,2,5534,5534,10
2026-04-19T07:12:03.189023+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:12:04.420321+00:00,3,Cricket,0,0,0,250
2026-04-19T07:12:14.921362+00:00,4,Unknown,2,5536,5536,10
2026-04-19T07:12:16.848939+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:12:19.828265+00:00,5,Unknown,0,0,0,250
2026-04-19T07:12:19.900807+00:00,6,Unknown,0,0,0,250
2026-04-19T07:12:19.972742+00:00,7,Unknown,0,0,0,250
2026-04-19T07:12:20.048333+00:00,8,Unknown,0,0,0,250
2026-04-19T07:12:20.134117+00:00,10,Unknown,0,0,0,250
2026-04-19T07:12:20.212103+00:00,11,Unknown,0,0,0,250
2026-04-19T07:12:28.662452+00:00,4,Unknown,2,5538,5538,10
2026-04-19T07:12:30.589796+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:12:42.405910+00:00,4,Unknown,2,5540,5540,10
2026-04-19T07:12:44.363126+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:12:56.215605+00:00,4,Unknown,2,5542,5542,10
2026-04-19T07:12:58.184896+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:13:10.227589+00:00,4,Unknown,2,5544,5544,10
2026-04-19T07:13:12.274098+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:13:24.015852+00:00,4,Unknown,2,5546,5546,10
2026-04-19T07:13:26.051399+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:13:37.824098+00:00,4,Unknown,2,5548,5548,10
2026-04-19T07:13:39.754803+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:13:51.606341+00:00,4,Unknown,2,5550,5550,10
2026-04-19T07:13:53.583448+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:14:05.359360+00:00,4,Unknown,2,5552,5552,10
2026-04-19T07:14:07.445989+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:14:20.302938+00:00,4,Unknown,3,5555,5555,10
2026-04-19T07:14:22.370641+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:14:35.219132+00:00,4,Unknown,3,5558,5558,10
2026-04-19T07:14:37.136052+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:14:50.160462+00:00,4,Unknown,3,5561,5561,10
2026-04-19T07:14:52.099429+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:15:05.244409+00:00,4,Unknown,3,5564,5564,10
2026-04-19T07:15:07.228456+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:15:20.208241+00:00,4,Unknown,3,5567,5567,10
2026-04-19T07:15:22.176150+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:15:35.354619+00:00,4,Unknown,3,5570,5570,10
2026-04-19T07:15:37.441390+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:15:50.511171+00:00,4,Unknown,3,5573,5573,10
2026-04-19T07:15:52.492858+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:16:05.484678+00:00,4,Unknown,3,5576,5576,10
2026-04-19T07:16:07.454818+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:16:08.817652+00:00,1,Soccer,0,0,0,250
2026-04-19T07:16:14.496334+00:00,3,Cricket,0,0,0,250
2026-04-19T07:16:20.634144+00:00,4,Unknown,3,5579,5579,10
2026-04-19T07:16:22.629982+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:16:30.050150+00:00,5,Unknown,0,0,0,250
2026-04-19T07:16:30.125983+00:00,6,Unknown,0,0,0,250
2026-04-19T07:16:30.196020+00:00,7,Unknown,0,0,0,250
2026-04-19T07:16:30.270877+00:00,8,Unknown,0,0,0,250
2026-04-19T07:16:30.343746+00:00,10,Unknown,0,0,0,250
2026-04-19T07:16:30.418144+00:00,11,Unknown,0,0,0,250
2026-04-19T07:16:36.437601+00:00,4,Unknown,3,5582,5582,10
2026-04-19T07:16:38.421175+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:16:51.564113+00:00,4,Unknown,3,5585,5585,10
2026-04-19T07:16:53.479068+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:17:06.676585+00:00,4,Unknown,3,5588,5588,10
2026-04-19T07:17:08.625604+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:17:21.833033+00:00,4,Unknown,3,5591,5591,10
2026-04-19T07:17:23.791225+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:17:36.973241+00:00,4,Unknown,3,5594,5594,10
2026-04-19T07:17:38.931367+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:17:52.027595+00:00,4,Unknown,3,5597,5597,10
2026-04-19T07:17:54.038522+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:18:07.154447+00:00,4,Unknown,3,5600,5600,10
2026-04-19T07:18:09.077745+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:18:22.239396+00:00,4,Unknown,3,5603,5603,10
2026-04-19T07:18:24.178087+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:18:37.305088+00:00,4,Unknown,3,5606,5606,10
2026-04-19T07:18:39.270977+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:18:52.364969+00:00,4,Unknown,3,5609,5609,10
2026-04-19T07:18:54.279623+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:19:07.518511+00:00,4,Unknown,3,5612,5612,10
2026-04-19T07:19:09.453789+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:19:22.569690+00:00,4,Unknown,3,5615,5615,10
2026-04-19T07:19:24.532208+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:19:37.614857+00:00,4,Unknown,3,5618,5618,10
2026-04-19T07:19:39.530420+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:19:52.639436+00:00,4,Unknown,3,5621,5621,10
2026-04-19T07:19:54.636030+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:20:07.763130+00:00,4,Unknown,3,5624,5624,10
2026-04-19T07:20:09.690070+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:20:22.826885+00:00,4,Unknown,3,5627,5627,10
2026-04-19T07:20:24.203812+00:00,1,Soccer,0,0,0,250
2026-04-19T07:20:26.131662+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:20:26.205025+00:00,3,Cricket,0,0,0,250
2026-04-19T07:20:37.915827+00:00,4,Unknown,3,5630,5630,10
2026-04-19T07:20:39.868457+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:20:41.088500+00:00,5,Unknown,0,0,0,250
2026-04-19T07:20:41.166664+00:00,6,Unknown,0,0,0,250
2026-04-19T07:20:41.244169+00:00,7,Unknown,0,0,0,250
2026-04-19T07:20:41.320044+00:00,8,Unknown,0,0,0,250
2026-04-19T07:20:41.394781+00:00,10,Unknown,0,0,0,250
2026-04-19T07:20:41.466957+00:00,11,Unknown,0,0,0,250
2026-04-19T07:20:53.000889+00:00,4,Unknown,3,5633,5633,10
2026-04-19T07:20:54.925795+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:21:08.144202+00:00,4,Unknown,3,5636,5636,10
2026-04-19T07:21:10.105083+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:21:23.242693+00:00,4,Unknown,3,5639,5639,10
2026-04-19T07:21:25.158024+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:21:38.337846+00:00,4,Unknown,3,5642,5642,10
2026-04-19T07:21:40.383607+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:21:53.554503+00:00,4,Unknown,3,5645,5645,10
2026-04-19T07:21:55.486797+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:22:08.742305+00:00,4,Unknown,3,5648,5648,10
2026-04-19T07:22:10.715187+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:22:23.777583+00:00,4,Unknown,3,5651,5651,10
2026-04-19T07:22:25.708297+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:22:38.818995+00:00,4,Unknown,3,5654,5654,10
2026-04-19T07:22:40.843059+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:22:53.832717+00:00,4,Unknown,3,5657,5657,10
2026-04-19T07:22:55.736883+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:23:08.852352+00:00,4,Unknown,3,5660,5660,10
2026-04-19T07:23:10.963963+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:23:24.024500+00:00,4,Unknown,3,5663,5663,10
2026-04-19T07:23:25.989574+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:23:39.154685+00:00,4,Unknown,3,5666,5666,10
2026-04-19T07:23:41.137767+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:23:54.204138+00:00,4,Unknown,3,5669,5669,10
2026-04-19T07:23:56.117103+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:24:09.255384+00:00,4,Unknown,3,5672,5672,10
2026-04-19T07:24:11.297952+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:24:24.310469+00:00,4,Unknown,3,5675,5675,10
2026-04-19T07:24:26.274277+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:24:35.574923+00:00,1,Soccer,0,0,0,250
2026-04-19T07:24:40.637359+00:00,4,Unknown,3,5678,5678,10
2026-04-19T07:24:42.659041+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:24:42.755624+00:00,3,Cricket,0,0,0,250
2026-04-19T07:24:55.689077+00:00,4,Unknown,3,5681,5681,10
2026-04-19T07:24:57.646066+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:24:57.879192+00:00,5,Unknown,0,0,0,250
2026-04-19T07:24:57.956259+00:00,6,Unknown,0,0,0,250
2026-04-19T07:24:58.033153+00:00,7,Unknown,0,0,0,250
2026-04-19T07:24:58.113339+00:00,8,Unknown,0,0,0,250
2026-04-19T07:24:58.189860+00:00,10,Unknown,0,0,0,250
2026-04-19T07:24:58.261010+00:00,11,Unknown,0,0,0,250
2026-04-19T07:25:10.805928+00:00,4,Unknown,3,5684,5684,10
2026-04-19T07:25:13.040412+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:25:25.950016+00:00,4,Unknown,3,5687,5687,10
2026-04-19T07:25:27.991192+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:25:41.109725+00:00,4,Unknown,3,5690,5690,10
2026-04-19T07:25:43.133828+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:25:56.279574+00:00,4,Unknown,3,5693,5693,10
2026-04-19T07:25:58.290649+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:26:11.356383+00:00,4,Unknown,3,5696,5696,10
2026-04-19T07:26:13.340636+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:26:26.412152+00:00,4,Unknown,3,5699,5699,10
2026-04-19T07:26:28.402719+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:26:41.516843+00:00,4,Unknown,3,5702,5702,10
2026-04-19T07:26:43.451075+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:26:56.537768+00:00,4,Unknown,3,5705,5705,10
2026-04-19T07:26:58.497350+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:27:11.609275+00:00,4,Unknown,3,5708,5708,10
2026-04-19T07:27:13.630008+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:27:26.649428+00:00,4,Unknown,3,5711,5711,10
2026-04-19T07:27:28.578895+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:27:41.713895+00:00,4,Unknown,3,5714,5714,10
2026-04-19T07:27:43.702561+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:27:56.728823+00:00,4,Unknown,3,5717,5717,10
2026-04-19T07:27:58.730162+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:28:11.802834+00:00,4,Unknown,3,5720,5720,10
2026-04-19T07:28:13.738144+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:28:26.886294+00:00,4,Unknown,3,5723,5723,10
2026-04-19T07:28:28.884731+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:28:41.957264+00:00,4,Unknown,3,5726,5726,10
2026-04-19T07:28:43.887554+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:28:47.077473+00:00,1,Soccer,0,0,0,250
2026-04-19T07:28:56.973406+00:00,4,Unknown,3,5729,5729,10
2026-04-19T07:28:58.900206+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:28:58.975174+00:00,3,Cricket,0,0,0,250
2026-04-19T07:29:12.045369+00:00,4,Unknown,3,5732,5732,10
2026-04-19T07:29:14.219089+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:29:14.442767+00:00,5,Unknown,0,0,0,250
2026-04-19T07:29:14.517676+00:00,6,Unknown,0,0,0,250
2026-04-19T07:29:14.589429+00:00,7,Unknown,0,0,0,250
2026-04-19T07:29:14.684514+00:00,8,Unknown,0,0,0,250
2026-04-19T07:29:14.758058+00:00,10,Unknown,0,0,0,250
2026-04-19T07:29:14.830873+00:00,11,Unknown,0,0,0,250
2026-04-19T07:29:27.284412+00:00,4,Unknown,3,5735,5735,10
2026-04-19T07:29:29.250331+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:29:42.307569+00:00,4,Unknown,3,5738,5738,10
2026-04-19T07:29:44.410427+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:29:57.384478+00:00,4,Unknown,3,5741,5741,10
2026-04-19T07:29:59.433732+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:30:12.432591+00:00,4,Unknown,3,5744,5744,10
2026-04-19T07:30:14.520921+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:30:27.516322+00:00,4,Unknown,3,5747,5747,10
2026-04-19T07:30:29.567897+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:30:42.579243+00:00,4,Unknown,3,5750,5750,10
2026-04-19T07:30:44.597430+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:30:57.763786+00:00,4,Unknown,3,5753,5753,10
2026-04-19T07:31:00.062721+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:31:12.882022+00:00,4,Unknown,3,5756,5756,10
2026-04-19T07:31:14.869425+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:31:28.117155+00:00,4,Unknown,3,5759,5759,10
2026-04-19T07:31:30.057354+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:31:43.212766+00:00,4,Unknown,3,5762,5762,10
2026-04-19T07:31:45.187283+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:31:58.303567+00:00,4,Unknown,3,5765,5765,10
2026-04-19T07:32:00.220642+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:32:13.392511+00:00,4,Unknown,3,5768,5768,10
2026-04-19T07:32:15.504806+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:32:28.529106+00:00,4,Unknown,3,5771,5771,10
2026-04-19T07:32:30.507649+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:32:43.566454+00:00,4,Unknown,3,5774,5774,10
2026-04-19T07:32:45.552985+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:32:58.707291+00:00,4,Unknown,3,5777,5777,10
2026-04-19T07:33:00.091959+00:00,1,Soccer,0,0,0,250
2026-04-19T07:33:02.099630+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:33:13.845257+00:00,4,Unknown,3,5780,5780,10
2026-04-19T07:33:15.791339+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:33:15.863041+00:00,3,Cricket,0,0,0,250
2026-04-19T07:33:28.909967+00:00,4,Unknown,3,5783,5783,10
2026-04-19T07:33:31.014282+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:33:31.231715+00:00,5,Unknown,0,0,0,250
2026-04-19T07:33:31.304932+00:00,6,Unknown,0,0,0,250
2026-04-19T07:33:31.378577+00:00,7,Unknown,0,0,0,250
2026-04-19T07:33:31.453180+00:00,8,Unknown,0,0,0,250
2026-04-19T07:33:31.547628+00:00,10,Unknown,0,0,0,250
2026-04-19T07:33:31.619149+00:00,11,Unknown,0,0,0,250
2026-04-19T07:33:42.831819+00:00,4,Unknown,2,5785,5785,10
2026-04-19T07:33:44.787527+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:33:56.708323+00:00,4,Unknown,2,5787,5787,10
2026-04-19T07:33:58.726311+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:34:11.843495+00:00,4,Unknown,3,5790,5790,10
2026-04-19T07:34:14.083052+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:34:26.914766+00:00,4,Unknown,3,5793,5793,10
2026-04-19T07:34:28.854814+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:34:42.051475+00:00,4,Unknown,3,5796,5796,10
2026-04-19T07:34:44.001338+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:34:57.075322+00:00,4,Unknown,3,5799,5799,10
2026-04-19T07:34:59.044784+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:35:12.133406+00:00,4,Unknown,3,5802,5802,10
2026-04-19T07:35:14.093899+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:35:27.236900+00:00,4,Unknown,3,5805,5805,10
2026-04-19T07:35:29.185761+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:35:42.381492+00:00,4,Unknown,3,5808,5808,10
2026-04-19T07:35:44.340521+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:35:57.456570+00:00,4,Unknown,3,5811,5811,10
2026-04-19T07:35:59.454493+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:36:11.434079+00:00,4,Unknown,2,5813,5813,10
2026-04-19T07:36:13.437121+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:36:25.379379+00:00,4,Unknown,2,5815,5815,10
2026-04-19T07:36:27.314896+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:36:39.278054+00:00,4,Unknown,2,5817,5817,10
2026-04-19T07:36:41.224659+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:36:53.180221+00:00,4,Unknown,2,5819,5819,10
2026-04-19T07:36:55.219236+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:37:07.153340+00:00,4,Unknown,2,5821,5821,10
2026-04-19T07:37:09.095388+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:37:11.547874+00:00,1,Soccer,0,0,0,250
2026-04-19T07:37:21.200920+00:00,4,Unknown,2,5823,5823,10
2026-04-19T07:37:23.200096+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:37:25.943911+00:00,3,Cricket,0,0,0,250
2026-04-19T07:37:35.082515+00:00,4,Unknown,2,5825,5825,10
2026-04-19T07:37:37.176949+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:37:41.450246+00:00,5,Unknown,0,0,0,250
2026-04-19T07:37:41.521791+00:00,6,Unknown,0,0,0,250
2026-04-19T07:37:41.597273+00:00,7,Unknown,0,0,0,250
2026-04-19T07:37:41.672375+00:00,8,Unknown,0,0,0,250
2026-04-19T07:37:41.747944+00:00,10,Unknown,0,0,0,250
2026-04-19T07:37:41.824288+00:00,11,Unknown,0,0,0,250
2026-04-19T07:37:48.957774+00:00,4,Unknown,2,5827,5827,10
2026-04-19T07:37:50.893441+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:38:02.966275+00:00,4,Unknown,2,5829,5829,10
2026-04-19T07:38:04.942424+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:38:16.887799+00:00,4,Unknown,2,5831,5831,10
2026-04-19T07:38:18.821073+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:38:30.837605+00:00,4,Unknown,2,5833,5833,10
2026-04-19T07:38:32.827225+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:38:43.650366+00:00,4,Unknown,1,5834,5834,10
2026-04-19T07:38:45.561647+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:38:56.447916+00:00,4,Unknown,1,5835,5835,10
2026-04-19T07:38:58.365265+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:39:09.318257+00:00,4,Unknown,1,5836,5836,10
2026-04-19T07:39:11.235042+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:39:22.110202+00:00,4,Unknown,1,5837,5837,10
2026-04-19T07:39:24.050057+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:39:34.836339+00:00,4,Unknown,1,5838,5838,10
2026-04-19T07:39:36.933709+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:39:47.667080+00:00,4,Unknown,1,5839,5839,10
2026-04-19T07:39:49.687454+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:40:00.409005+00:00,4,Unknown,1,5840,5840,10
2026-04-19T07:40:02.543488+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:40:13.348116+00:00,4,Unknown,1,5841,5841,10
2026-04-19T07:40:15.394931+00:00,2,Tennis,0,1418,1418,10
2026-04-19T07:40:26.072901+00:00,4,Unknown,1,5842,5842,10
2026-04-19T07:40:28.037039+00:00,2,Tennis,0,1418,1418,10
